semester_raw,problem_name,total_rows,total_students,exam_rows,exam_students,midterm_n,midterm,exam_ratio,student_ratio,looks_midtermish,obvious_false_positive
W22,mid_2_git_move_to_github_mc,344,121,339.0,119.0,1.0,mid2,0.9854651162790697,0.9834710743801653,True,False
W22,mid_2_html_attr_fill,325,121,319.0,119.0,1.0,mid2,0.9815384615384616,0.9834710743801653,True,False
W22,mid_2_html_attributes_mc,352,121,346.0,119.0,1.0,mid2,0.9829545454545454,0.9834710743801653,True,False
W22,mid_2_html_true_mc,390,121,384.0,119.0,1.0,mid2,0.9846153846153847,0.9834710743801653,True,False
W22,mid_2_q11_regex_mc,344,121,338.0,119.0,1.0,mid2,0.9825581395348837,0.9834710743801653,True,False
W22,mid_2_q12_debug_mc,415,121,410.0,119.0,1.0,mid2,0.9879518072289156,0.9834710743801653,True,False
W22,mid_2_q1_split_v3_mc,326,121,320.0,119.0,1.0,mid2,0.9815950920245399,0.9834710743801653,True,False
W22,mid_2_sorted_num_mc,357,121,352.0,119.0,1.0,mid2,0.9859943977591037,0.9834710743801653,True,False
W22,mid_2_soup_get_dict_img_pp,1271,121,1242.0,119.0,1.0,mid2,0.977183320220299,0.9834710743801653,True,False
W22,mid_2_soup_total_nums_in_div_with_class_pp,1185,121,1158.0,119.0,1.0,mid2,0.9772151898734177,0.9834710743801653,True,False
W22,mid_2_unit_test_mc,434,121,430.0,119.0,1.0,mid2,0.9907834101382489,0.9834710743801653,True,False
W22,mid_2_w22_nested_dict_fitb,341,121,335.0,119.0,1.0,mid2,0.9824046920821115,0.9834710743801653,True,False
W22,midterm_2_practice_findall_no_cg_fib,329,121,321.0,119.0,1.0,mid2,0.9756838905775076,0.9834710743801653,True,False
W22,q28_midw21_strings_join,5537,126,5333.0,124.0,1.0,mid1,0.9631569441936066,0.9841269841269841,True,False
W22,q_midf21_call_parent_method,495,126,488.0,124.0,1.0,mid1,0.9858585858585859,0.9841269841269841,True,False
W22,q_midf21_class_attibute_or_method,370,126,365.0,124.0,1.0,mid1,0.9864864864864865,0.9841269841269841,True,False
W22,q_midf21_class_car_test_pp,2309,126,2275.0,124.0,1.0,mid1,0.9852750108271979,0.9841269841269841,True,False
W22,q_midf21_class_pet_which_method,376,126,372.0,124.0,1.0,mid1,0.9893617021276596,0.9841269841269841,True,False
W22,q_midf21_class_song_pp,1481,126,1453.0,124.0,1.0,mid1,0.9810938555030385,0.9841269841269841,True,False
W22,q_midf21_cnd,319,126,315.0,124.0,1.0,mid1,0.987460815047022,0.9841269841269841,True,False
W22,q_midf21_combo_str_ac,13235,125,13135.0,124.0,1.0,mid1,0.9924442765394786,0.992,True,False
W22,q_midf21_cond_weather_ac,4116,126,4000.0,124.0,1.0,mid1,0.9718172983479106,0.9841269841269841,True,False
W22,q_midf21_create_dog_class,555,126,547.0,124.0,1.0,mid1,0.9855855855855856,0.9841269841269841,True,False
W22,q_midf21_curr_obj_name_fitb,415,126,411.0,124.0,1.0,mid1,0.9903614457831326,0.9841269841269841,True,False
W22,q_midf21_git,309,126,306.0,124.0,1.0,mid1,0.9902912621359223,0.9841269841269841,True,False
W22,q_midf21_immutable?,410,126,405.0,124.0,1.0,mid1,0.9878048780487805,0.9841269841269841,True,False
W22,q_midf21_keyword,364,126,361.0,124.0,1.0,mid1,0.9917582417582418,0.9841269841269841,True,False
W22,q_midf21_list_append,379,126,374.0,124.0,1.0,mid1,0.9868073878627969,0.9841269841269841,True,False
W22,q_midf21_method_on_create_fitb,355,126,351.0,124.0,1.0,mid1,0.9887323943661972,0.9841269841269841,True,False
W22,q_midf21_no_return_fitb,371,125,368.0,123.0,1.0,mid1,0.9919137466307277,0.984,True,False
W22,q_midf21_party_hats_pp,1322,126,1302.0,124.0,1.0,mid1,0.9848714069591528,0.9841269841269841,True,False
W22,q_midf21_several_ifs_fitb,404,126,399.0,124.0,1.0,mid1,0.9876237623762376,0.9841269841269841,True,False
W22,q_midf21_slicing_str_mc,357,126,353.0,124.0,1.0,mid1,0.988795518207283,0.9841269841269841,True,False
W22,q_midf21_tuple_not_error,393,126,390.0,124.0,1.0,mid1,0.9923664122137404,0.9841269841269841,True,False
W22,q_midf21_turtle_draw_E_pp,3202,125,3130.0,123.0,1.0,mid1,0.9775140537164272,0.984,True,False
W22,q_midf21_two_list_to_dict_pp,1524,126,1499.0,124.0,1.0,mid1,0.9835958005249343,0.9841269841269841,True,False
W22,q_midf21_while_and,365,125,363.0,124.0,1.0,mid1,0.9945205479452055,0.992,True,False
W22,q_midw22_album_and_song,353,126,348.0,124.0,1.0,mid1,0.9858356940509915,0.9841269841269841,True,False
W22,q_midw22_dog_instance,350,126,347.0,124.0,1.0,mid1,0.9914285714285714,0.9841269841269841,True,False
W22,q_midw22_loop_controls_mcq,364,126,360.0,124.0,1.0,mid1,0.989010989010989,0.9841269841269841,True,False
W22,q_midw22_sum13_ac,9705,126,9414.0,124.0,1.0,mid1,0.970015455950541,0.9841269841269841,True,False
W22,regex_digits_mc,471,121,467.0,119.0,1.0,mid2,0.9915074309978769,0.9834710743801653,False,False
W22,regex_ranges_ac,12220,121,12029.0,120.0,1.0,mid2,0.9843698854337152,0.9917355371900827,False,False
W22,strip_mc,344,121,341.0,119.0,1.0,mid2,0.9912790697674418,0.9834710743801653,False,False
W22,terminal_command,334,126,329.0,124.0,1.0,mid1,0.9850299401197605,0.9841269841269841,False,False
W23,Mid1-Win23-Time-And-Half-With-Pause,6,1,4.0,1.0,1.0,mid1,0.6666666666666666,1.0,True,False
W23,Mid2-Win23-Jess,4,1,2.0,1.0,1.0,mid2,0.5,1.0,True,False
W23,beautifulsoup_fill,588,189,582.0,186.0,1.0,mid2,0.9897959183673469,0.9841269841269841,False,False
W23,dp_get_counts_dict_pp,4679,190,2573.0,185.0,1.0,mid1,0.5499038256037615,0.9736842105263158,False,False
W23,file_get_cat_pp,2428,189,2370.0,186.0,1.0,mid2,0.9761120263591433,0.9841269841269841,False,False
W23,get_min_day_ac,16802,189,16618.0,186.0,1.0,mid2,0.989048922747292,0.9841269841269841,False,False
W23,html_pp,3129,189,3076.0,186.0,1.0,mid2,0.9830616810482582,0.9841269841269841,False,False
W23,m1w23_turtle_which_draws,549,189,543.0,186.0,1.0,mid1,0.9890710382513661,0.9841269841269841,False,False
W23,mid1_f22_tuple_index,581,189,571.0,186.0,1.0,mid1,0.9827882960413081,0.9841269841269841,True,False
W23,mid1_w23_class_attribute,649,189,641.0,186.0,1.0,mid1,0.987673343605547,0.9841269841269841,True,False
W23,mid1w23_q10_mcq_sq,610,189,601.0,186.0,1.0,mid1,0.9852459016393442,0.9841269841269841,True,False
W23,mid1w23_q11_mcq_sq,612,189,602.0,186.0,1.0,mid1,0.9836601307189542,0.9841269841269841,True,False
W23,mid1w23_q12_mcq_sq,618,189,607.0,186.0,1.0,mid1,0.982200647249191,0.9841269841269841,True,False
W23,mid1w23_q13_mcq_sq,610,189,601.0,186.0,1.0,mid1,0.9852459016393442,0.9841269841269841,True,False
W23,mid1w23_q14_mcq_sq,659,189,648.0,186.0,1.0,mid1,0.9833080424886191,0.9841269841269841,True,False
W23,mid1w23_q15_mcq_sq,676,189,665.0,186.0,1.0,mid1,0.9837278106508875,0.9841269841269841,True,False
W23,mid1w23_q16_mcq_sq,581,189,571.0,186.0,1.0,mid1,0.9827882960413081,0.9841269841269841,True,False
W23,mid1w23_q17_fitb_sq,606,189,594.0,186.0,1.0,mid1,0.9801980198019802,0.9841269841269841,True,False
W23,mid1w23_q18_fitb_sq,640,189,626.0,186.0,1.0,mid1,0.978125,0.9841269841269841,True,False
W23,mid1w23_q19_fitb_sq,667,189,657.0,186.0,1.0,mid1,0.9850074962518741,0.9841269841269841,True,False
W23,mid1w23_q1_mcq_sq_v2,549,189,543.0,186.0,1.0,mid1,0.9890710382513661,0.9841269841269841,True,False
W23,mid1w23_q20_fitb_sq,723,189,718.0,186.0,1.0,mid1,0.9930843706777317,0.9841269841269841,True,False
W23,mid1w23_q21_fitb_sq,670,188,665.0,185.0,1.0,mid1,0.9925373134328358,0.9840425531914894,True,False
W23,mid1w23_q22_pp_sq_v2,2599,188,2573.0,185.0,1.0,mid1,0.9899961523662947,0.9840425531914894,True,False
W23,mid1w23_q23_pp_sq_v3,3298,190,3262.0,187.0,1.0,mid1,0.989084293511219,0.9842105263157894,True,False
W23,mid1w23_q24_pp_sq_v2,3805,189,3741.0,186.0,1.0,mid1,0.9831800262812089,0.9841269841269841,True,False
W23,mid1w23_q25_pp_sq_v2,3159,189,3098.0,186.0,1.0,mid1,0.9806900918012029,0.9841269841269841,True,False
W23,mid1w23_q26_pp_sq_v2,2294,189,2256.0,186.0,1.0,mid1,0.983435047951177,0.9841269841269841,True,False
W23,mid1w23_q27_pp_sq,2357,190,2322.0,187.0,1.0,mid1,0.9851506151887993,0.9842105263157894,True,False
W23,mid1w23_q28_ac_sq,3790,189,3729.0,186.0,1.0,mid1,0.9839050131926121,0.9841269841269841,True,False
W23,mid1w23_q29_ac_sq,5860,189,5759.0,186.0,1.0,mid1,0.9827645051194539,0.9841269841269841,True,False
W23,mid1w23_q2_mcq_sq,509,189,504.0,186.0,1.0,mid1,0.9901768172888016,0.9841269841269841,True,False
W23,mid1w23_q30_ac_sq,6173,189,6147.0,186.0,1.0,mid1,0.9957881095091528,0.9841269841269841,True,False
W23,mid1w23_q31_ac_sq,5326,190,5275.0,187.0,1.0,mid1,0.9904243334585054,0.9842105263157894,True,False
W23,mid1w23_q3_mcq_sq,597,189,589.0,186.0,1.0,mid1,0.9865996649916248,0.9841269841269841,True,False
W23,mid1w23_q4_mcq_sq,553,189,546.0,186.0,1.0,mid1,0.9873417721518988,0.9841269841269841,True,False
W23,mid1w23_q5_mcq_sq,653,189,643.0,186.0,1.0,mid1,0.9846860643185299,0.9841269841269841,True,False
W23,mid1w23_q6_mcq_sq,711,189,700.0,186.0,1.0,mid1,0.9845288326300985,0.9841269841269841,True,False
W23,mid1w23_q7_mcq_sq,649,189,641.0,186.0,1.0,mid1,0.987673343605547,0.9841269841269841,True,False
W23,mid1w23_q8_mcq_sq,616,189,604.0,186.0,1.0,mid1,0.9805194805194806,0.9841269841269841,True,False
W23,mid1w23_q9_mcq_sq,566,189,556.0,186.0,1.0,mid1,0.9823321554770318,0.9841269841269841,True,False
W23,mid2_fa22_terminal,653,189,642.0,186.0,1.0,mid2,0.9831546707503829,0.9841269841269841,True,False
W23,mid2_w22_find_all_wb_fitb,602,188,598.0,186.0,1.0,mid2,0.9933554817275747,0.9893617021276596,True,False
W23,mid2_w23_HTML_errors,580,189,569.0,186.0,1.0,mid2,0.9810344827586207,0.9841269841269841,True,False
W23,mid2_w23_add_file_staging,588,189,583.0,186.0,1.0,mid2,0.9914965986394558,0.9841269841269841,True,False
W23,mid2_w23_read_string,552,189,540.0,186.0,1.0,mid2,0.9782608695652174,0.9841269841269841,True,False
W23,mid2_w23_regex_greedy,570,189,557.0,186.0,1.0,mid2,0.9771929824561404,0.9841269841269841,True,False
W23,mid2_win22_bs_parent_child,563,189,554.0,186.0,1.0,mid2,0.9840142095914742,0.9841269841269841,True,False
W23,mid2_win22_fileEx_write_mc,511,189,503.0,186.0,1.0,mid2,0.9843444227005871,0.9841269841269841,True,False
W23,mid2_win22_regex_findall_index,649,189,640.0,186.0,1.0,mid2,0.9861325115562404,0.9841269841269841,True,False
W23,mid2_win22_regex_num_found_s_mc,504,189,496.0,186.0,1.0,mid2,0.9841269841269841,0.9841269841269841,True,False
W23,mid2_win23_bs4_find_all_text,574,189,566.0,186.0,1.0,mid2,0.9860627177700348,0.9841269841269841,True,False
W23,mid2_win23_from_regex,547,189,533.0,186.0,1.0,mid2,0.9744058500914077,0.9841269841269841,True,False
W23,mid2_win23_nested_dict_ac,16852,189,16629.0,186.0,1.0,mid2,0.9867671492997864,0.9841269841269841,True,False
W23,mid2_wn23_unittest_student_pp,2582,189,2539.0,186.0,1.0,mid2,0.9833462432223082,0.9841269841269841,True,False
W23,mid2w23_q10_mcq,511,189,503.0,186.0,1.0,mid2,0.9843444227005871,0.9841269841269841,True,False
W23,mid2w23_q11_mcq,574,189,566.0,186.0,1.0,mid2,0.9860627177700348,0.9841269841269841,True,False
W23,mid2w23_q12_mcq,720,189,713.0,186.0,1.0,mid2,0.9902777777777778,0.9841269841269841,True,False
W23,mid2w23_q13_mcq,653,189,642.0,186.0,1.0,mid2,0.9831546707503829,0.9841269841269841,True,False
W23,mid2w23_q14_mcq,547,189,533.0,186.0,1.0,mid2,0.9744058500914077,0.9841269841269841,True,False
W23,mid2w23_q15_mcq,570,189,557.0,186.0,1.0,mid2,0.9771929824561404,0.9841269841269841,True,False
W23,mid2w23_q16_mcq,652,189,638.0,186.0,1.0,mid2,0.9785276073619632,0.9841269841269841,True,False
W23,mid2w23_q17_mcq,580,189,569.0,186.0,1.0,mid2,0.9810344827586207,0.9841269841269841,True,False
W23,mid2w23_q18_mcq,576,189,568.0,186.0,1.0,mid2,0.9861111111111112,0.9841269841269841,True,False
W23,mid2w23_q19_mcq,563,189,552.0,186.0,1.0,mid2,0.9804618117229129,0.9841269841269841,True,False
W23,mid2w23_q1_mcq,504,189,496.0,186.0,1.0,mid2,0.9841269841269841,0.9841269841269841,True,False
W23,mid2w23_q20_mcq,535,189,527.0,186.0,1.0,mid2,0.9850467289719627,0.9841269841269841,True,False
W23,mid2w23_q21_mcq,481,187,474.0,184.0,1.0,mid2,0.9854469854469855,0.983957219251337,True,False
W23,mid2w23_q22_mcq,551,189,539.0,186.0,1.0,mid2,0.9782214156079855,0.9841269841269841,True,False
W23,mid2w23_q23_fitb,587,188,581.0,185.0,1.0,mid2,0.989778534923339,0.9840425531914894,True,False
W23,mid2w23_q24_fitb,602,188,598.0,186.0,1.0,mid2,0.9933554817275747,0.9893617021276596,True,False
W23,mid2w23_q25_fitb,588,189,583.0,186.0,1.0,mid2,0.9914965986394558,0.9841269841269841,True,False
W23,mid2w23_q26_fitb,535,189,531.0,186.0,1.0,mid2,0.9925233644859813,0.9841269841269841,True,False
W23,mid2w23_q27_pp,3128,189,3075.0,186.0,1.0,mid2,0.9830562659846548,0.9841269841269841,True,False
W23,mid2w23_q28_pp,2418,189,2369.0,186.0,1.0,mid2,0.9797353184449958,0.9841269841269841,True,False
W23,mid2w23_q29_pp,2582,189,2539.0,186.0,1.0,mid2,0.9833462432223082,0.9841269841269841,True,False
W23,mid2w23_q2_mcq,733,189,720.0,186.0,1.0,mid2,0.9822646657571623,0.9841269841269841,True,False
W23,mid2w23_q30_pp,2105,189,2064.0,186.0,1.0,mid2,0.9805225653206651,0.9841269841269841,True,False
W23,mid2w23_q31_pp,1849,189,1816.0,186.0,1.0,mid2,0.9821525148729042,0.9841269841269841,True,False
W23,mid2w23_q32_ac,11321,189,11195.0,186.0,1.0,mid2,0.9888702411447752,0.9841269841269841,True,False
W23,mid2w23_q33_ac,11604,189,11458.0,186.0,1.0,mid2,0.9874181316787315,0.9841269841269841,True,False
W23,mid2w23_q3_mcq,561,189,551.0,186.0,1.0,mid2,0.982174688057041,0.9841269841269841,True,False
W23,mid2w23_q4_mcq,649,189,640.0,186.0,1.0,mid2,0.9861325115562404,0.9841269841269841,True,False
W23,mid2w23_q5_mcq,609,189,597.0,186.0,1.0,mid2,0.9802955665024631,0.9841269841269841,True,False
W23,mid2w23_q6_mcq,674,189,662.0,186.0,1.0,mid2,0.9821958456973294,0.9841269841269841,True,False
W23,mid2w23_q7_mcq,563,189,554.0,186.0,1.0,mid2,0.9840142095914742,0.9841269841269841,True,False
W23,mid2w23_q8_mcq,570,189,561.0,186.0,1.0,mid2,0.9842105263157894,0.9841269841269841,True,False
W23,mid2w23_q9_mcq,535,189,528.0,186.0,1.0,mid2,0.9869158878504672,0.9841269841269841,True,False
W23,mid_2_fa22_unittest_mc,719,189,712.0,186.0,1.0,mid2,0.9902642559109874,0.9841269841269841,True,False
W23,mid_2_html_attr_fill,535,189,531.0,186.0,1.0,mid2,0.9925233644859813,0.9841269841269841,True,False
W23,mid_2_html_attributes_mc,535,189,528.0,186.0,1.0,mid2,0.9869158878504672,0.9841269841269841,True,False
W23,mid_2_q11_regex_mc,563,189,552.0,186.0,1.0,mid2,0.9804618117229129,0.9841269841269841,True,False
W23,mid_2_q12_debug_mc,576,189,568.0,186.0,1.0,mid2,0.9861111111111112,0.9841269841269841,True,False
W23,mid_2_q1_split_v3_mc,570,189,561.0,186.0,1.0,mid2,0.9842105263157894,0.9841269841269841,True,False
W23,mid_2_sorted_num_mc,535,189,527.0,186.0,1.0,mid2,0.9850467289719627,0.9841269841269841,True,False
W23,mid_2_soup_get_dict_img_pp,2106,189,2065.0,186.0,1.0,mid2,0.9805318138651472,0.9841269841269841,True,False
W23,mid_2_soup_total_nums_in_div_with_class_pp,1849,189,1816.0,186.0,1.0,mid2,0.9821525148729042,0.9841269841269841,True,False
W23,mid_2_unit_test_mc,652,189,638.0,186.0,1.0,mid2,0.9785276073619632,0.9841269841269841,True,False
W23,mid_2_win_23_dict_sorting_alt,733,189,720.0,186.0,1.0,mid2,0.9822646657571623,0.9841269841269841,True,False
W23,pi_string_split_correct_order,766,189,477.0,184.0,1.0,mid2,0.6227154046997389,0.9735449735449735,False,False
W23,prestest_is_ascending_ac,8708,189,8566.0,186.0,1.0,mid1,0.9836931557188792,0.9841269841269841,False,False
W23,q_md1_w23_classSyntax,653,189,643.0,186.0,1.0,mid1,0.9846860643185299,0.9841269841269841,False,False
W23,q_mid1_w23_list_vs_tuple,616,189,589.0,186.0,1.0,mid1,0.9561688311688312,0.9841269841269841,True,False
W23,q_mid1_w23_str_slice_methods,612,189,602.0,186.0,1.0,mid1,0.9836601307189542,0.9841269841269841,True,False
W23,q_mid1_wn23_class_unittest_mcq_v2,711,189,700.0,186.0,1.0,mid1,0.9845288326300985,0.9841269841269841,True,False
W23,q_mid1f22_less_dict,9424,189,9382.0,186.0,1.0,mid1,0.9955432937181664,0.9841269841269841,True,False
W23,q_mid1w23_which_assert,553,189,546.0,186.0,1.0,mid1,0.9873417721518988,0.9841269841269841,True,False
W23,q_mid2_wn23_nested_dict_mc,561,189,551.0,186.0,1.0,mid2,0.982174688057041,0.9841269841269841,True,False
W23,q_midf21_call_parent_method,687,189,665.0,185.0,1.0,mid1,0.9679767103347889,0.9788359788359788,True,False
W23,q_midf21_class_car_test_pp_v2,3823,189,3741.0,186.0,1.0,mid1,0.9785508762751766,0.9841269841269841,True,False
W23,q_midf21_class_song_pp,2302,189,2256.0,186.0,1.0,mid1,0.9800173761946134,0.9841269841269841,True,False
W23,q_midf21_combo_price_ac_v2,8084,190,8006.0,187.0,1.0,mid1,0.9903513112320633,0.9842105263157894,True,False
W23,q_midf21_cond_weather_ac,6022,190,5672.0,186.0,1.0,mid1,0.9418797741614082,0.9789473684210527,True,False
W23,q_midf21_immutable?,687,189,665.0,186.0,1.0,mid1,0.9679767103347889,0.9841269841269841,True,False
W23,q_midf21_list_append,566,189,556.0,186.0,1.0,mid1,0.9823321554770318,0.9841269841269841,True,False
W23,q_midf21_method_on_create_fitb,606,189,594.0,186.0,1.0,mid1,0.9801980198019802,0.9841269841269841,True,False
W23,q_midf21_no_return_fitb,695,189,657.0,186.0,1.0,mid1,0.9453237410071943,0.9841269841269841,True,False
W23,q_midf21_several_ifs_fitb,640,189,626.0,186.0,1.0,mid1,0.978125,0.9841269841269841,True,False
W23,q_midf21_turtle_draw_E_pp,3159,189,3098.0,186.0,1.0,mid1,0.9806900918012029,0.9841269841269841,True,False
W23,q_midf21_two_list_to_dict_pp,2357,190,2322.0,187.0,1.0,mid1,0.9851506151887993,0.9842105263157894,True,False
W23,q_midf21_while_and,618,189,607.0,186.0,1.0,mid1,0.982200647249191,0.9841269841269841,True,False
W23,q_midf22_class_pet_which_method,659,189,648.0,186.0,1.0,mid1,0.9833080424886191,0.9841269841269841,True,False
W23,q_midw22_album_and_song,610,189,601.0,186.0,1.0,mid1,0.9852459016393442,0.9841269841269841,True,False
W23,q_midw22_loop_controls_mcq,509,189,504.0,186.0,1.0,mid1,0.9901768172888016,0.9841269841269841,True,False
W23,q_midw23_git,616,189,604.0,186.0,1.0,mid1,0.9805194805194806,0.9841269841269841,True,False
W23,q_midw23_index_dup_pp_v2,3298,190,3262.0,187.0,1.0,mid1,0.989084293511219,0.9842105263157894,True,False
W23,q_midw23_object_attributes_and_methods_v2,723,189,718.0,186.0,1.0,mid1,0.9930843706777317,0.9841269841269841,True,False
W23,q_midw23_range_len_loop,610,189,601.0,186.0,1.0,mid1,0.9852459016393442,0.9841269841269841,True,False
W23,regex_digits_mc,674,189,662.0,186.0,1.0,mid2,0.9821958456973294,0.9841269841269841,False,False
W23,strip_mc,609,189,597.0,186.0,1.0,mid2,0.9802955665024631,0.9841269841269841,False,False
W24,M1-W24-Eric,3,1,3.0,1.0,1.0,mid1,1.0,1.0,False,False
W24,M1-W24-Marcia,3,1,3.0,1.0,1.0,mid1,1.0,1.0,False,False
W24,file_get_cat_pp,2514,187,2452.0,183.0,1.0,mid2,0.9753381066030231,0.9786096256684492,False,False
W24,html_pp,3309,187,3215.0,183.0,1.0,mid2,0.9715926261710487,0.9786096256684492,False,False
W24,mid1-fall23-mcq10,452,187,436.0,183.0,1.0,mid1,0.9646017699115044,0.9786096256684492,True,False
W24,mid1-fall23-mcq11,527,186,513.0,182.0,1.0,mid1,0.9734345351043643,0.978494623655914,True,False
W24,mid1-fall23-mcq13,564,187,546.0,183.0,1.0,mid1,0.9680851063829787,0.9786096256684492,True,False
W24,mid1-fall23-mcq14,519,187,505.0,183.0,1.0,mid1,0.9730250481695568,0.9786096256684492,True,False
W24,mid1-fall23-mcq15,545,187,524.0,183.0,1.0,mid1,0.9614678899082569,0.9786096256684492,True,False
W24,mid1-fall23-mcq16,512,187,493.0,183.0,1.0,mid1,0.962890625,0.9786096256684492,True,False
W24,mid1-fall23-mcq17,544,187,525.0,183.0,1.0,mid1,0.9650735294117647,0.9786096256684492,True,False
W24,mid1-fall23-mcq18,517,186,488.0,182.0,1.0,mid1,0.9439071566731141,0.978494623655914,True,False
W24,mid1-fall23-mcq19,571,187,549.0,183.0,1.0,mid1,0.9614711033274956,0.9786096256684492,True,False
W24,mid1-fall23-mcq2,516,187,500.0,183.0,1.0,mid1,0.9689922480620154,0.9786096256684492,True,False
W24,mid1-fall23-mcq20,557,185,520.0,181.0,1.0,mid1,0.933572710951526,0.9783783783783784,True,False
W24,mid1-fall23-mcq23,3075,187,2893.0,183.0,1.0,mid1,0.9408130081300813,0.9786096256684492,True,False
W24,mid1-fall23-mcq24,3274,186,3163.0,182.0,1.0,mid1,0.9660965180207697,0.978494623655914,True,False
W24,mid1-fall23-mcq25-v3,2329,187,2233.0,183.0,1.0,mid1,0.9587805925289824,0.9786096256684492,True,False
W24,mid1-fall23-mcq26-v2,2397,187,2257.0,183.0,1.0,mid1,0.9415936587400918,0.9786096256684492,True,False
W24,mid1-fall23-mcq27,2653,187,2547.0,183.0,1.0,mid1,0.9600452318130418,0.9786096256684492,True,False
W24,mid1-fall23-mcq29,3397,187,3258.0,183.0,1.0,mid1,0.9590815425375331,0.9786096256684492,True,False
W24,mid1-fall23-mcq31,7336,187,7138.0,183.0,1.0,mid1,0.9730098146128681,0.9786096256684492,True,False
W24,mid1-fall23-mcq4,566,187,542.0,183.0,1.0,mid1,0.9575971731448764,0.9786096256684492,True,False
W24,mid1-fall23-mcq6,636,187,602.0,183.0,1.0,mid1,0.9465408805031447,0.9786096256684492,True,False
W24,mid1-fall23-mcq7,635,187,589.0,183.0,1.0,mid1,0.9275590551181102,0.9786096256684492,True,False
W24,mid1-fall23-mcq9,517,187,504.0,183.0,1.0,mid1,0.9748549323017408,0.9786096256684492,True,False
W24,mid1-w24-ac-2,4752,187,4576.0,183.0,1.0,mid1,0.9629629629629629,0.9786096256684492,True,False
W24,mid1-w24-ac-5,3662,185,3593.0,183.0,1.0,mid1,0.9811578372474058,0.9891891891891892,True,False
W24,mid1-w24-mcq-1,448,187,437.0,183.0,1.0,mid1,0.9754464285714286,0.9786096256684492,True,False
W24,mid1-w24-mcq-14,488,187,480.0,183.0,1.0,mid1,0.9836065573770492,0.9786096256684492,True,False
W24,mid1-w24-mcq-3,480,187,463.0,183.0,1.0,mid1,0.9645833333333333,0.9786096256684492,True,False
W24,mid1-w24-mcq-4,574,186,540.0,182.0,1.0,mid1,0.9407665505226481,0.978494623655914,True,False
W24,mid1-w24-mcq-5,521,187,511.0,183.0,1.0,mid1,0.980806142034549,0.9786096256684492,True,False
W24,mid1-w24-pp-3,3882,187,3716.0,183.0,1.0,mid1,0.9572385368366821,0.9786096256684492,True,False
W24,mid1-w24-pp-4,3318,185,3199.0,181.0,1.0,mid1,0.9641350210970464,0.9783783783783784,True,False
W24,mid1_f23_tuple_v2,635,187,589.0,183.0,1.0,mid1,0.9275590551181102,0.9786096256684492,True,False
W24,mid1_w24_git,489,187,481.0,183.0,1.0,mid1,0.983640081799591,0.9786096256684492,True,False
W24,mid1_w24_turtle_shapes,521,187,511.0,183.0,1.0,mid1,0.980806142034549,0.9786096256684492,True,False
W24,mid2-f22-get-month-counts-ac,10677,187,10054.0,183.0,1.0,mid2,0.9416502762948393,0.9786096256684492,True,False
W24,mid2_f23_regex_mc,521,187,502.0,183.0,1.0,mid2,0.963531669865643,0.9786096256684492,True,False
W24,mid2_fa22_terminal,460,187,451.0,183.0,1.0,mid2,0.9804347826086957,0.9786096256684492,True,False
W24,mid2_fall23_links_mc,467,187,454.0,183.0,1.0,mid2,0.9721627408993576,0.9786096256684492,True,False
W24,mid2_fall23_q10_sq,461,187,456.0,183.0,1.0,mid2,0.9891540130151844,0.9786096256684492,True,False
W24,mid2_fall23_q11_sq,525,187,510.0,183.0,1.0,mid2,0.9714285714285714,0.9786096256684492,True,False
W24,mid2_fall23_q13_sq,597,186,582.0,183.0,1.0,mid2,0.9748743718592965,0.9838709677419355,True,False
W24,mid2_fall23_q14_sq,467,187,454.0,183.0,1.0,mid2,0.9721627408993576,0.9786096256684492,True,False
W24,mid2_fall23_q15_sq,460,187,451.0,183.0,1.0,mid2,0.9804347826086957,0.9786096256684492,True,False
W24,mid2_fall23_q16_sq,429,187,422.0,183.0,1.0,mid2,0.9836829836829837,0.9786096256684492,True,False
W24,mid2_fall23_q17_sq,400,187,391.0,183.0,1.0,mid2,0.9775,0.9786096256684492,True,False
W24,mid2_fall23_q18_sq,509,186,496.0,183.0,1.0,mid2,0.9744597249508841,0.9838709677419355,True,False
W24,mid2_fall23_q19_sq,521,187,501.0,183.0,1.0,mid2,0.9616122840690979,0.9786096256684492,True,False
W24,mid2_fall23_q1_sq_v3,536,186,484.0,182.0,1.0,mid2,0.9029850746268657,0.978494623655914,True,False
W24,mid2_fall23_q20_sq,539,187,526.0,183.0,1.0,mid2,0.9758812615955473,0.9786096256684492,True,False
W24,mid2_fall23_q21_sq,521,187,502.0,183.0,1.0,mid2,0.963531669865643,0.9786096256684492,True,False
W24,mid2_fall23_q22_sq,476,187,458.0,183.0,1.0,mid2,0.9621848739495799,0.9786096256684492,True,False
W24,mid2_fall23_q23_sq,487,186,475.0,182.0,1.0,mid2,0.9753593429158111,0.978494623655914,True,False
W24,mid2_fall23_q25_sq,570,185,544.0,181.0,1.0,mid2,0.9543859649122807,0.9783783783783784,True,False
W24,mid2_fall23_q26_sq,494,186,486.0,182.0,1.0,mid2,0.9838056680161943,0.978494623655914,True,False
W24,mid2_fall23_q27_sq,3309,187,3215.0,183.0,1.0,mid2,0.9715926261710487,0.9786096256684492,True,False
W24,mid2_fall23_q28_sq,2514,187,2452.0,183.0,1.0,mid2,0.9753381066030231,0.9786096256684492,True,False
